time T E_n E_d E_v E_b S_v rb r rv bm
7697 2.196576 141893.300758 0.000000 -5454.082707 136748.015672 -496598.518228 1.536793 5.295250 -0.000832 -0.000832
7698 2.196576 141893.300758 0.000000 -5454.082707 136748.015672 -496598.518228 1.536793 5.295542 0.000292 0.000292
7699 2.196576 141893.300758 0.000000 -5454.082707 136748.015672 -496598.518228 1.536793 5.295765 0.000223 0.000223
7700 2.196576 141893.300758 0.000000 -5454.082707 136748.015672 -496598.518228 1.536793 5.295873 0.000108 0.000108
7701 2.196576 141893.300758 0.000000 -5454.082707 136748.015672 -496598.518228 1.536793 5.295766 -0.000107 -0.000107
7702 2.196576 141944.079388 50.778630 -5454.082707 136748.015672 -496598.518228 1.536793 5.296298 0.000532 0.000532
7703 2.196474 141893.300758 0.000000 -5454.082707 136748.015672 -496621.635399 1.536793 5.295752 -0.000014 -0.000014
7704 2.196474 141893.300758 0.000000 -5454.082707 136748.015672 -496621.635399 1.536793 5.296081 0.000330 0.000330
7705 2.196474 141944.079388 50.778630 -5454.082707 136748.015672 -496621.635399 1.536793 5.296885 0.000803 0.000803
7706 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.295878 -0.000203 -0.000203
7707 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.296053 0.000174 0.000174
7708 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.295531 -0.000522 -0.000522
7709 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.295193 -0.000338 -0.000338
7710 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.295195 0.000002 0.000002
7711 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.295544 0.000349 0.000349
7712 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.295883 0.000339 0.000339
7713 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.295463 -0.000420 -0.000420
7714 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.295938 0.000475 0.000475
7715 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.295809 -0.000129 -0.000129
7716 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.295878 0.000069 0.000069
7717 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.295699 -0.000179 -0.000179
7718 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.295577 -0.000122 -0.000122
7719 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.295430 -0.000146 -0.000146
7720 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.295895 0.000464 0.000464
7721 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.295707 -0.000187 -0.000187
7722 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.295096 -0.000611 -0.000611
7723 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.295573 0.000477 0.000477
7724 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.295609 0.000036 0.000036
7725 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.295234 -0.000376 -0.000376
7726 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.295251 0.000017 0.000017
7727 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.294938 -0.000313 -0.000313
7728 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.294761 -0.000176 -0.000176
7729 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.294643 -0.000118 -0.000118
7730 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.294543 -0.000100 -0.000100
7731 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.293737 -0.000806 -0.000806
7732 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.293715 -0.000022 -0.000022
7733 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.293966 0.000251 0.000251
7734 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.293970 0.000003 0.000003
7735 2.196372 141893.300758 0.000000 -5454.082707 136748.015672 -496644.753646 1.536793 5.294018 0.000048 0.000048
7736 2.196372 142231.734498 338.433740 -5454.082707 136748.015672 -496644.753646 1.536793 5.293513 -0.000504 -0.000504
7737 2.195691 141893.300758 0.000000 -5454.082707 136748.015672 -496798.841282 1.536793 5.294347 0.000329 0.000329
7738 2.195691 141893.300758 0.000000 -5454.082707 136748.015672 -496798.841282 1.536793 5.294874 0.000527 0.000527
7739 2.195691 141893.300758 0.000000 -5454.082707 136748.015672 -496798.841282 1.536793 5.295862 0.000988 0.000988
7740 2.195691 141893.300758 0.000000 -5454.082707 136748.015672 -496798.841282 1.536793 5.295548 -0.000314 -0.000314
7741 2.195691 141893.300758 0.000000 -5454.082707 136748.015672 -496798.841282 1.536793 5.295637 0.000089 0.000089
7742 2.195691 141893.300758 0.000000 -5454.082707 136748.015672 -496798.841282 1.536793 5.295687 0.000050 0.000050
7743 2.195691 141893.300758 0.000000 -5454.082707 136748.015672 -496798.841282 1.536793 5.296272 0.000586 0.000586
7744 2.195691 141944.079388 50.778630 -5454.082707 136748.015672 -496798.841282 1.536793 5.296449 0.000176 0.000176
7745 2.195588 141893.300758 0.000000 -5454.082707 136748.015672 -496821.967778 1.536793 5.296187 -0.000086 -0.000086
7746 2.195588 141893.300758 0.000000 -5454.082707 136748.015672 -496821.967778 1.536793 5.295856 -0.000330 -0.000330
7747 2.195588 141893.300758 0.000000 -5454.082707 136748.015672 -496821.967778 1.536793 5.295615 -0.000241 -0.000241
7748 2.195588 141893.300758 0.000000 -5454.082707 136748.015672 -496821.967778 1.536793 5.295063 -0.000552 -0.000552
7749 2.195588 141893.300758 0.000000 -5454.082707 136748.015672 -496821.967778 1.536793 5.295092 0.000029 0.000029
7750 2.195588 141893.300758 0.000000 -5454.082707 136748.015672 -496821.967778 1.536793 5.295293 0.000201 0.000201
7751 2.195588 141893.300758 0.000000 -5454.082707 136748.015672 -496821.967778 1.536793 5.294617 -0.000675 -0.000675
7752 2.195588 141893.300758 0.000000 -5454.082707 136748.015672 -496821.967778 1.536793 5.294730 0.000113 0.000113
7753 2.195588 141893.300758 0.000000 -5454.082707 136748.015672 -496821.967778 1.536793 5.294854 0.000124 0.000124
7754 2.195588 141893.300758 0.000000 -5454.082707 136748.015672 -496821.967778 1.536793 5.295511 0.000656 0.000656
7755 2.195588 141893.300758 0.000000 -5454.082707 136748.015672 -496821.967778 1.536793 5.296064 0.000553 0.000553
7756 2.195588 141893.300758 0.000000 -5454.082707 136748.015672 -496821.967778 1.536793 5.295880 -0.000183 -0.000183
7757 2.195588 141944.079388 50.778630 -5454.082707 136748.015672 -496821.967778 1.536793 5.296314 0.000434 0.000434
7758 2.195486 141893.300758 0.000000 -5454.082707 136748.015672 -496845.095350 1.536793 5.296185 0.000305 0.000305
7759 2.195486 141893.300758 0.000000 -5454.082707 136748.015672 -496845.095350 1.536793 5.296062 -0.000123 -0.000123
7760 2.195486 141893.300758 0.000000 -5454.082707 136748.015672 -496845.095350 1.536793 5.295968 -0.000094 -0.000094
7761 2.195486 141893.300758 0.000000 -5454.082707 136748.015672 -496845.095350 1.536793 5.295866 -0.000103 -0.000103
7762 2.195486 141893.300758 0.000000 -5454.082707 136748.015672 -496845.095350 1.536793 5.296061 0.000195 0.000195
7763 2.195486 141893.300758 0.000000 -5454.082707 136748.015672 -496845.095350 1.536793 5.295910 -0.000150 -0.000150
7764 2.195486 141944.079388 50.778630 -5454.082707 136748.015672 -496845.095350 1.536793 5.296303 0.000393 0.000393
7765 2.195384 141893.300758 0.000000 -5454.082707 136748.015672 -496868.224000 1.536793 5.296130 0.000220 0.000220
7766 2.195384 141893.300758 0.000000 -5454.082707 136748.015672 -496868.224000 1.536793 5.296254 0.000123 0.000123
7767 2.195384 141893.300758 0.000000 -5454.082707 136748.015672 -496868.224000 1.536793 5.296174 -0.000080 -0.000080
7768 2.195384 141893.300758 0.000000 -5454.082707 136748.015672 -496868.224000 1.536793 5.295522 -0.000652 -0.000652
7769 2.195384 141893.300758 0.000000 -5454.082707 136748.015672 -496868.224000 1.536793 5.295945 0.000423 0.000423
7770 2.195384 141893.300758 0.000000 -5454.082707 136748.015672 -496868.224000 1.536793 5.295639 -0.000307 -0.000307
7771 2.195384 141893.300758 0.000000 -5454.082707 136748.015672 -496868.224000 1.536793 5.295115 -0.000524 -0.000524
7772 2.195384 141893.300758 0.000000 -5454.082707 136748.015672 -496868.224000 1.536793 5.295899 0.000784 0.000784
7773 2.195384 141893.300758 0.000000 -5454.082707 136748.015672 -496868.224000 1.536793 5.295989 0.000090 0.000090
7774 2.195384 141944.079388 50.778630 -5454.082707 136748.015672 -496868.224000 1.536793 5.296371 0.000382 0.000382
7775 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.296179 0.000190 0.000190
7776 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.296209 0.000030 0.000030
7777 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.295764 -0.000445 -0.000445
7778 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.295809 0.000045 0.000045
7779 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.295626 -0.000183 -0.000183
7780 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.296145 0.000519 0.000519
7781 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.295616 -0.000528 -0.000528
7782 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.295473 -0.000143 -0.000143
7783 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.295101 -0.000372 -0.000372
7784 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.294661 -0.000440 -0.000440
7785 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.294180 -0.000481 -0.000481
7786 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.294077 -0.000103 -0.000103
7787 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.294649 0.000572 0.000572
7788 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.295023 0.000374 0.000374
7789 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.294787 -0.000236 -0.000236
7790 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.294798 0.000012 0.000012
7791 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.294904 0.000106 0.000106
7792 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.294959 0.000055 0.000055
7793 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.294969 0.000010 0.000010
7794 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.295496 0.000527 0.000527
7795 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.295158 -0.000338 -0.000338
7796 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.295102 -0.000056 -0.000056
7797 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.294975 -0.000127 -0.000127
7798 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.294904 -0.000071 -0.000071
7799 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.294693 -0.000211 -0.000211
7800 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.294673 -0.000021 -0.000021
7801 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.294914 0.000242 0.000242
7802 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.295007 0.000093 0.000093
7803 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.295398 0.000391 0.000391
7804 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.295208 -0.000189 -0.000189
7805 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.295025 -0.000184 -0.000184
7806 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.295376 0.000352 0.000352
7807 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.295526 0.000150 0.000150
7808 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.295773 0.000247 0.000247
7809 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.295574 -0.000198 -0.000198
7810 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.295733 0.000159 0.000159
7811 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.295627 -0.000106 -0.000106
7812 2.195282 141893.300758 0.000000 -5454.082707 136748.015672 -496891.353726 1.536793 5.296094 0.000467 0.000467
7813 2.195282 141944.079388 50.778630 -5454.082707 136748.015672 -496891.353726 1.536793 5.296297 0.000203 0.000203
7814 2.195180 141893.300758 0.000000 -5454.082707 136748.015672 -496914.484528 1.536793 5.295888 -0.000206 -0.000206
7815 2.195180 141893.300758 0.000000 -5454.082707 136748.015672 -496914.484528 1.536793 5.296041 0.000153 0.000153
7816 2.195180 141893.300758 0.000000 -5454.082707 136748.015672 -496914.484528 1.536793 5.295647 -0.000394 -0.000394
7817 2.195180 141893.300758 0.000000 -5454.082707 136748.015672 -496914.484528 1.536793 5.295873 0.000226 0.000226
7818 2.195180 141893.300758 0.000000 -5454.082707 136748.015672 -496914.484528 1.536793 5.295940 0.000067 0.000067
7819 2.195180 141944.079388 50.778630 -5454.082707 136748.015672 -496914.484528 1.536793 5.296480 0.000540 0.000540
7820 2.195077 141893.300758 0.000000 -5454.082707 136748.015672 -496937.616408 1.536793 5.296107 0.000166 0.000166
7821 2.195077 141944.079388 50.778630 -5454.082707 136748.015672 -496937.616408 1.536793 5.296780 0.000674 0.000674
7822 2.194975 141893.300758 0.000000 -5454.082707 136748.015672 -496960.749364 1.536793 5.295789 -0.000317 -0.000317
7823 2.194975 141893.300758 0.000000 -5454.082707 136748.015672 -496960.749364 1.536793 5.295843 0.000053 0.000053
7824 2.194975 141944.079388 50.778630 -5454.082707 136748.015672 -496960.749364 1.536793 5.296338 0.000495 0.000495
7825 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.295521 -0.000322 -0.000322
7826 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.295103 -0.000418 -0.000418
7827 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.295125 0.000022 0.000022
7828 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.296026 0.000901 0.000901
7829 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.295754 -0.000272 -0.000272
7830 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.295164 -0.000590 -0.000590
7831 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.295132 -0.000032 -0.000032
7832 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.295348 0.000216 0.000216
7833 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.295224 -0.000123 -0.000123
7834 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.295035 -0.000189 -0.000189
7835 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.295612 0.000577 0.000577
7836 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.295330 -0.000282 -0.000282
7837 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.295764 0.000434 0.000434
7838 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.295138 -0.000626 -0.000626
7839 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294995 -0.000143 -0.000143
7840 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.295148 0.000153 0.000153
7841 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294912 -0.000236 -0.000236
7842 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294968 0.000055 0.000055
7843 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294839 -0.000129 -0.000129
7844 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.295081 0.000242 0.000242
7845 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.295091 0.000010 0.000010
7846 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294612 -0.000479 -0.000479
7847 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294390 -0.000223 -0.000223
7848 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294558 0.000168 0.000168
7849 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294952 0.000394 0.000394
7850 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294812 -0.000140 -0.000140
7851 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294738 -0.000073 -0.000073
7852 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.295235 0.000497 0.000497
7853 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294625 -0.000611 -0.000611
7854 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294731 0.000106 0.000106
7855 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294816 0.000085 0.000085
7856 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294360 -0.000455 -0.000455
7857 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.295030 0.000670 0.000670
7858 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.295327 0.000297 0.000297
7859 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.295206 -0.000121 -0.000121
7860 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294563 -0.000643 -0.000643
7861 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294416 -0.000147 -0.000147
7862 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.293819 -0.000597 -0.000597
7863 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294173 0.000354 0.000354
7864 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294675 0.000502 0.000502
7865 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294400 -0.000275 -0.000275
7866 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294654 0.000253 0.000253
7867 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294611 -0.000042 -0.000042
7868 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.294945 0.000334 0.000334
7869 2.194873 141893.300758 0.000000 -5454.082707 136748.015672 -496983.883397 1.536793 5.295701 0.000756 0.000756
7870 2.194873 141944.079388 50.778630 -5454.082707 136748.015672 -496983.883397 1.536793 5.296312 0.000611 0.000611
7871 2.194771 141893.300758 0.000000 -5454.082707 136748.015672 -497007.018507 1.536793 5.295406 -0.000295 -0.000295
7872 2.194771 141893.300758 0.000000 -5454.082707 136748.015672 -497007.018507 1.536793 5.295155 -0.000251 -0.000251
7873 2.194771 141893.300758 0.000000 -5454.082707 136748.015672 -497007.018507 1.536793 5.294824 -0.000331 -0.000331
7874 2.194771 141893.300758 0.000000 -5454.082707 136748.015672 -497007.018507 1.536793 5.295233 0.000408 0.000408
7875 2.194771 141893.300758 0.000000 -5454.082707 136748.015672 -497007.018507 1.536793 5.294657 -0.000575 -0.000575
7876 2.194771 141893.300758 0.000000 -5454.082707 136748.015672 -497007.018507 1.536793 5.294294 -0.000364 -0.000364
7877 2.194771 141893.300758 0.000000 -5454.082707 136748.015672 -497007.018507 1.536793 5.294335 0.000042 0.000042
7878 2.194771 141893.300758 0.000000 -5454.082707 136748.015672 -497007.018507 1.536793 5.294328 -0.000007 -0.000007
7879 2.194771 141893.300758 0.000000 -5454.082707 136748.015672 -497007.018507 1.536793 5.294147 -0.000181 -0.000181
7880 2.194771 141893.300758 0.000000 -5454.082707 136748.015672 -497007.018507 1.536793 5.294566 0.000419 0.000419
7881 2.194771 141893.300758 0.000000 -5454.082707 136748.015672 -497007.018507 1.536793 5.294794 0.000228 0.000228
7882 2.194771 141893.300758 0.000000 -5454.082707 136748.015672 -497007.018507 1.536793 5.293945 -0.000849 -0.000849
7883 2.194771 141893.300758 0.000000 -5454.082707 136748.015672 -497007.018507 1.536793 5.293849 -0.000096 -0.000096
7884 2.194771 141893.300758 0.000000 -5454.082707 136748.015672 -497007.018507 1.536793 5.293824 -0.000025 -0.000025
7885 2.194771 141893.300758 0.000000 -5454.082707 136748.015672 -497007.018507 1.536793 5.293909 0.000085 0.000085
7886 2.194771 141893.300758 0.000000 -5454.082707 136748.015672 -497007.018507 1.536793 5.294326 0.000417 0.000417
7887 2.194771 141893.300758 0.000000 -5454.082707 136748.015672 -497007.018507 1.536793 5.294124 -0.000202 -0.000202
7888 2.194771 141893.300758 0.000000 -5454.082707 136748.015672 -497007.018507 1.536793 5.294238 0.000115 0.000115
7889 2.194771 141893.300758 0.000000 -5454.082707 136748.015672 -497007.018507 1.536793 5.293911 -0.000328 -0.000328
7890 2.194771 142231.734498 338.433740 -5454.082707 136748.015672 -497007.018507 1.536793 5.293302 -0.000609 -0.000609
7891 2.194090 141893.300758 0.000000 -5454.082707 136748.015672 -497161.218538 1.536793 5.294006 0.000095 0.000095
7892 2.194090 141893.300758 0.000000 -5454.082707 136748.015672 -497161.218538 1.536793 5.294142 0.000137 0.000137
7893 2.194090 141893.300758 0.000000 -5454.082707 136748.015672 -497161.218538 1.536793 5.294178 0.000036 0.000036
7894 2.194090 141893.300758 0.000000 -5454.082707 136748.015672 -497161.218538 1.536793 5.294394 0.000215 0.000215
7895 2.194090 141893.300758 0.000000 -5454.082707 136748.015672 -497161.218538 1.536793 5.294285 -0.000109 -0.000109
7896 2.194090 141893.300758 0.000000 -5454.082707 136748.015672 -497161.218538 1.536793 5.293872 -0.000413 -0.000413
7897 2.194090 142098.899429 205.598671 -5454.082707 136748.015672 -497161.218538 1.536793 5.292767 -0.001106 -0.001106
7898 2.193677 141893.300758 0.000000 -5454.082707 136748.015672 -497254.924200 1.536793 5.294608 0.000735 0.000735
7899 2.193677 141893.300758 0.000000 -5454.082707 136748.015672 -497254.924200 1.536793 5.294986 0.000379 0.000379
7900 2.193677 141893.300758 0.000000 -5454.082707 136748.015672 -497254.924200 1.536793 5.295098 0.000112 0.000112
7901 2.193677 141893.300758 0.000000 -5454.082707 136748.015672 -497254.924200 1.536793 5.295261 0.000164 0.000164
7902 2.193677 141893.300758 0.000000 -5454.082707 136748.015672 -497254.924200 1.536793 5.295331 0.000070 0.000070
7903 2.193677 141893.300758 0.000000 -5454.082707 136748.015672 -497254.924200 1.536793 5.295658 0.000327 0.000327
7904 2.193677 141893.300758 0.000000 -5454.082707 136748.015672 -497254.924200 1.536793 5.295995 0.000337 0.000337
7905 2.193677 141944.079388 50.778630 -5454.082707 136748.015672 -497254.924200 1.536793 5.296559 0.000564 0.000564
7906 2.193575 141893.300758 0.000000 -5454.082707 136748.015672 -497278.071927 1.536793 5.296196 0.000202 0.000202
7907 2.193575 141893.300758 0.000000 -5454.082707 136748.015672 -497278.071927 1.536793 5.296270 0.000073 0.000073
7908 2.193575 141893.300758 0.000000 -5454.082707 136748.015672 -497278.071927 1.536793 5.296044 -0.000225 -0.000225
7909 2.193575 141944.079388 50.778630 -5454.082707 136748.015672 -497278.071927 1.536793 5.296452 0.000408 0.000408
7910 2.193472 141893.300758 0.000000 -5454.082707 136748.015672 -497301.220732 1.536793 5.295532 -0.000512 -0.000512
7911 2.193472 141893.300758 0.000000 -5454.082707 136748.015672 -497301.220732 1.536793 5.294952 -0.000579 -0.000579
7912 2.193472 141893.300758 0.000000 -5454.082707 136748.015672 -497301.220732 1.536793 5.294560 -0.000393 -0.000393
7913 2.193472 141893.300758 0.000000 -5454.082707 136748.015672 -497301.220732 1.536793 5.294601 0.000042 0.000042
7914 2.193472 141893.300758 0.000000 -5454.082707 136748.015672 -497301.220732 1.536793 5.294238 -0.000363 -0.000363
7915 2.193472 141893.300758 0.000000 -5454.082707 136748.015672 -497301.220732 1.536793 5.294377 0.000138 0.000138
7916 2.193472 141893.300758 0.000000 -5454.082707 136748.015672 -497301.220732 1.536793 5.294525 0.000148 0.000148
7917 2.193472 141893.300758 0.000000 -5454.082707 136748.015672 -497301.220732 1.536793 5.295018 0.000493 0.000493
7918 2.193472 141893.300758 0.000000 -5454.082707 136748.015672 -497301.220732 1.536793 5.294971 -0.000047 -0.000047
7919 2.193472 141893.300758 0.000000 -5454.082707 136748.015672 -497301.220732 1.536793 5.296037 0.001066 0.001066
7920 2.193472 141893.300758 0.000000 -5454.082707 136748.015672 -497301.220732 1.536793 5.295761 -0.000276 -0.000276
7921 2.193472 141893.300758 0.000000 -5454.082707 136748.015672 -497301.220732 1.536793 5.296175 0.000414 0.000414
7922 2.193472 141944.079388 50.778630 -5454.082707 136748.015672 -497301.220732 1.536793 5.296656 0.000481 0.000481
7923 2.193370 141893.300758 0.000000 -5454.082707 136748.015672 -497324.370614 1.536793 5.296271 0.000095 0.000095
7924 2.193370 141893.300758 0.000000 -5454.082707 136748.015672 -497324.370614 1.536793 5.295983 -0.000287 -0.000287
7925 2.193370 141893.300758 0.000000 -5454.082707 136748.015672 -497324.370614 1.536793 5.296100 0.000117 0.000117
7926 2.193370 141893.300758 0.000000 -5454.082707 136748.015672 -497324.370614 1.536793 5.295663 -0.000438 -0.000438
7927 2.193370 141893.300758 0.000000 -5454.082707 136748.015672 -497324.370614 1.536793 5.295706 0.000043 0.000043
7928 2.193370 141893.300758 0.000000 -5454.082707 136748.015672 -497324.370614 1.536793 5.295427 -0.000279 -0.000279
7929 2.193370 141893.300758 0.000000 -5454.082707 136748.015672 -497324.370614 1.536793 5.295795 0.000369 0.000369
